Description,Quantity,InvoiceDate,UnitPrice,CustomerID,Country,TotalPrice,Country_Encoded
VINTAGE DOILY TRAVEL SEWING KIT,-0.038968256244874204,2011-11-03 11:43:00,-0.05278738951155967,16221,United Kingdom,-0.03461020897610078,35
HAND WARMER BABUSHKA DESIGN,-0.06684957445675406,2011-11-08 10:44:00,-0.0459993984749922,17964,United Kingdom,-0.06567106805859423,35
SET/3 VANILLA SCENTED CANDLE IN BOX,-0.06684957445675406,2011-01-30 15:48:00,0.05129513971580809,17463,United Kingdom,-0.058714729826577466,35
FELTCRAFT DOLL MARIA,-0.05569704717200212,2011-03-22 10:44:00,-0.007534115934443245,13869,United Kingdom,-0.04383140151621601,35
FELTCRAFT CUSHION BUTTERFLY,-0.050120783529626144,2010-12-08 14:46:00,0.02866850292724988,15498,United Kingdom,-0.023933038666493652,35
ZINC HEART LATTICE CHARGER SMALL,-0.05569704717200212,2011-08-17 14:22:00,-0.007534115934443245,17338,United Kingdom,-0.04383140151621601,35
CARD BIRTHDAY COWBOY,-0.005510674390618371,2011-06-17 12:30:00,-0.12202489808454779,17426,United Kingdom,-0.05615867996458061,35
CHRISTMAS TOILET ROLL,-0.06684957445675406,2011-11-14 13:47:00,-0.08446468101554117,17811,United Kingdom,-0.06842124828985667,35
LUNCH BAG WOODLAND,-0.016663201675370314,2010-12-16 13:00:00,-0.0663633715846946,14621,United Kingdom,-0.01907977943485405,35
HANGING WOOD AND FELT BUTTERFLY ,-0.05569704717200212,2011-02-27 14:44:00,-0.12202489808454779,13610,United Kingdom,-0.0683888932283124,35
CHARLOTTE BAG PINK POLKADOT,-0.06127331081437809,2010-12-06 12:23:00,-0.10256599044638771,12748,United Kingdom,-0.06696527052036479,35
MULTICOLOUR SPRING FLOWER MUG,0.1952348167349166,2011-07-04 15:46:00,-0.12338249629186127,17581,United Kingdom,-0.011896955772027443,35
ILLUSTRATED CAT BOWL ,-0.038968256244874204,2011-06-15 08:36:00,-0.025635425365289826,14852,United Kingdom,-0.022962386820165735,35
LUNCH BAG DOLLY GIRL DESIGN,-0.050120783529626144,2011-09-21 15:12:00,-0.0663633715846946,17758,United Kingdom,-0.05111129036367542,35
BUFFALO BILL TREASURE BOOK BOX,-0.06684957445675406,2011-11-14 12:45:00,-0.039211407438424745,18082,United Kingdom,-0.06518574213543027,35
SET/6 TURQUOISE BUTTERFLY T-LIGHTS,-0.06684957445675406,2011-12-07 13:53:00,-0.0459993984749922,17602,United Kingdom,-0.06567106805859423,35
PORCELAIN ROSE SMALL,-0.06684957445675406,2011-11-10 12:37:00,-0.06726843705623693,14096,United Kingdom,-0.06719175595117464,35
PACK OF 6 SWEETIE GIFT BOXES,-0.038968256244874204,2011-09-05 14:13:00,-0.025635425365289826,13192,United Kingdom,-0.022962386820165735,35
WAKE UP COCKEREL TILE COASTER,0.061404489317893295,2011-09-23 13:18:00,-0.12790782364957293,14014,United Kingdom,-0.04994650814808192,35
WOODLAND MINI BACKPACK,-0.06127331081437809,2011-11-21 13:44:00,0.04676981235809646,17006,United Kingdom,-0.04561092990115054,35
TRADTIONAL ALPHABET STAMP SET,-0.050120783529626144,2011-10-24 10:27:00,0.08297243121978959,14493,United Kingdom,-0.008402609125246924,35
RED SPOT CERAMIC DRAWER KNOB,-0.038968256244874204,2011-01-19 15:20:00,-0.08446468101554117,17611,United Kingdom,-0.04819933482469166,35
WOODEN PICTURE FRAME WHITE FINISH,0.22869239858917242,2011-07-19 15:23:00,-0.0459993984749922,14088,United Kingdom,0.29444076692906423,35
DOLLY GIRL LUNCH BOX,-0.050120783529626144,2010-12-09 13:59:00,-0.05278738951155967,15288,United Kingdom,-0.04722868297836374,35
PACK OF 12 LONDON TISSUES ,0.061404489317893295,2010-12-08 16:34:00,-0.12790782364957293,16700,United Kingdom,-0.04994650814808192,35
WALL ART BICYCLE SAFETY,-0.06127331081437809,2011-11-02 13:13:00,0.128225704796906,16367,United Kingdom,-0.03396310774521549,35
TREASURE TIN GYMKHANA DESIGN,-0.06684957445675406,2011-11-13 16:03:00,-0.04690446394653453,18069,United Kingdom,-0.06573577818168275,35
CITRONELLA CANDLE FLOWERPOT,-0.050120783529626144,2011-05-06 11:55:00,-0.0459993984749922,14659,United Kingdom,-0.0452873792857079,35
CHOCOLATE HOT WATER BOTTLE,-0.05569704717200212,2011-11-20 11:32:00,0.08297243121978959,14157,United Kingdom,-0.02441836458965761,35
PACK OF 6 PANNETONE GIFT BOXES,-0.05569704717200212,2011-07-17 12:14:00,-0.025635425365289826,16931,United Kingdom,-0.0477140089015277,35
WOODEN FRAME ANTIQUE WHITE ,-0.050120783529626144,2011-01-09 11:20:00,-0.007534115934443245,14810,United Kingdom,-0.03428665836065813,35
BISCUITS SMALL BOWL LIGHT BLUE,-0.06127331081437809,2011-04-13 15:36:00,-0.12202489808454779,14062,United Kingdom,-0.0697478058131715,35
SET 2 TEA TOWELS I LOVE LONDON ,-0.038968256244874204,2011-09-29 13:56:00,0.006041866138691672,14948,United Kingdom,-0.009373260971574846,35
CHILDREN'S APRON DOLLY GIRL ,-0.038968256244874204,2011-04-14 11:48:00,-0.0459993984749922,16187,United Kingdom,-0.03169825343711701,35
IVORY KITCHEN SCALES,-0.06127331081437809,2011-01-06 16:41:00,0.24362155241855282,13081,United Kingdom,-0.01746202635764085,35
FRENCH BLUE METAL DOOR SIGN 6,-0.05569704717200212,2011-01-09 14:21:00,-0.08446468101554117,17757,United Kingdom,-0.06033248290379067,35
BLUE DRAWER KNOB ACRYLIC EDWARDIAN,-0.005510674390618371,2011-05-11 13:20:00,-0.08446468101554117,14277,France,-0.023933038666493652,13
TRADITIONAL WOODEN SKIPPING ROPE,-0.050120783529626144,2011-10-30 12:51:00,-0.07541402630011788,15748,United Kingdom,-0.05369969528721654,35
5 HOOK HANGER RED MAGIC TOADSTOOL,-0.044544519887250174,2011-03-15 15:37:00,-0.0663633715846946,13451,United Kingdom,-0.04577270520887186,35
CHILDRENS CUTLERY RETROSPOT RED ,-0.050120783529626144,2011-06-17 12:20:00,0.04676981235809646,17677,United Kingdom,-0.018756228819411407,35
JAM MAKING SET WITH JARS,-0.005510674390618371,2011-12-07 08:03:00,0.02866850292724988,12720,Germany,0.07313214596629838,14
RED KITCHEN SCALES,-0.06684957445675406,2011-02-22 14:10:00,0.24362155241855282,12845,United Kingdom,-0.04496382867026526,35
SET OF 4 PANTRY JELLY MOULDS,-0.005510674390618371,2011-09-01 15:04:00,-0.08446468101554117,13045,United Kingdom,-0.023933038666493652,35
3 STRIPEY MICE FELTCRAFT,-0.038968256244874204,2011-06-03 10:29:00,-0.05278738951155967,13458,United Kingdom,-0.03461020897610078,35
PINK CREAM FELT CRAFT TRINKET BOX ,-0.005510674390618371,2011-12-05 09:03:00,-0.08446468101554117,15358,United Kingdom,-0.023933038666493652,35
RED RETROSPOT SUGAR JAM BOWL,-0.038968256244874204,2011-10-11 14:52:00,-0.025635425365289826,12536,France,-0.022962386820165735,13
EMBROIDERED RIBBON REEL ROSIE,-0.038968256244874204,2011-11-30 10:54:00,-0.04690446394653453,14156,EIRE,-0.03208651417564818,10
BAKING SET 9 PIECE RETROSPOT ,-0.06684957445675406,2011-03-30 11:18:00,0.08297243121978959,15373,United Kingdom,-0.056449875518478985,35
GREEN DRAWER KNOB ACRYLIC EDWARDIAN,0.061404489317893295,2011-04-12 10:45:00,-0.08446468101554117,12928,United Kingdom,0.024599553649902368,35
CANDY SHOP  STICKER SHEET,-0.016663201675370314,2011-05-04 16:36:00,-0.10256599044638771,16767,United Kingdom,-0.04496382867026526,35
RED RETROSPOT MINI CASES,-0.06127331081437809,2011-10-12 13:30:00,0.21873225195113885,14834,United Kingdom,-0.02102108312750989,35
PAPER CHAIN KIT VINTAGE CHRISTMAS,-0.050120783529626144,2010-12-12 12:00:00,-0.007534115934443245,17372,United Kingdom,-0.03428665836065813,35
SET OF 9 HEART SHAPED BALLOONS,-0.016663201675370314,2011-02-01 10:47:00,-0.08446468101554117,15039,United Kingdom,-0.03202180405255965,35
BISCUIT TIN VINTAGE RED,-0.050120783529626144,2011-03-02 16:34:00,0.16442832365859913,17426,United Kingdom,0.014893035186623162,35
FUNKY WASHING UP GLOVES ASSORTED,-0.05569704717200212,2011-06-07 13:35:00,-0.0459993984749922,16550,United Kingdom,-0.05208194221000334,35
COLOURING PENCILS BROWN TUBE,-0.005510674390618371,2011-06-19 12:58:00,-0.12202489808454779,16880,United Kingdom,-0.05615867996458061,35
POSTAGE,-0.05569704717200212,2011-08-05 08:40:00,0.6735276514011588,12562,France,0.102251701356136,13
HAND WARMER RED RETROSPOT,-0.06684957445675406,2010-12-06 14:05:00,-0.0459993984749922,15356,United Kingdom,-0.06567106805859423,35
BLUE STRIPE CERAMIC DRAWER KNOB,-0.005510674390618371,2011-06-19 11:44:00,-0.08446468101554117,14004,United Kingdom,-0.023933038666493652,35
GREY HEART HOT WATER BOTTLE,-0.005510674390618371,2011-01-09 11:41:00,0.02866850292724988,13758,United Kingdom,0.07313214596629838,35
TEA TIME OVEN GLOVE,0.05582822567551732,2011-06-14 14:29:00,-0.08446468101554117,15912,United Kingdom,0.020555170956869366,35
RED DINER WALL CLOCK,-0.06684957445675406,2011-06-22 12:24:00,0.24362155241855282,15059,United Kingdom,-0.04496382867026526,35
COLOUR GLASS T-LIGHT HOLDER HANGING,0.7305561264030099,2011-10-19 15:26:00,-0.11614197251952264,17512,United Kingdom,0.18378645644768132,35
SET OF 60 I LOVE LONDON CAKE CASES ,0.061404489317893295,2011-06-14 12:31:00,-0.11614197251952264,14426,United Kingdom,-0.02975694974446117,35
LUNCH BAG WOODLAND,0.03909943474838941,2011-03-21 14:44:00,-0.0663633715846946,13081,United Kingdom,0.03430607211318157,35
POPPY'S PLAYHOUSE BEDROOM ,-0.06684957445675406,2011-05-20 16:04:00,-0.0459993984749922,17757,United Kingdom,-0.06567106805859423,35
LUNCH BAG  BLACK SKULL.,-0.06127331081437809,2011-06-08 12:44:00,-0.0663633715846946,17954,United Kingdom,-0.061788460673282544,35
ROUND PURPLE CLOCK WITH SUCKER,0.03909943474838941,2011-07-14 12:42:00,-0.13243315100728456,14716,United Kingdom,-0.060170707596069344,35
POPPY'S PLAYHOUSE BEDROOM ,-0.005510674390618371,2011-04-17 11:45:00,-0.0459993984749922,16193,United Kingdom,0.00906912410865565,35
DOORMAT FANCY FONT HOME SWEET HOME,-0.044544519887250174,2011-12-02 12:03:00,0.23230823402427372,16899,United Kingdom,0.06099899788719938,35
FAIRY CAKE FLANNEL ASSORTED COLOUR,-0.022239465317746288,2011-09-11 15:24:00,-0.025635425365289826,14456,United Kingdom,0.0017892352611962358,35
CHILDRENS APRON SPACEBOY DESIGN,-0.027815728960122257,2011-08-26 14:45:00,-0.05278738951155967,15074,United Kingdom,-0.02199173497383781,35
FELT EGG COSY CHICKEN,-0.038968256244874204,2011-01-04 11:34:00,-0.10256599044638771,14606,United Kingdom,-0.05596454959531503,35
ROSE COTTAGE KEEPSAKE BOX ,-0.038968256244874204,2011-05-19 11:36:00,0.3092387991053716,14442,Channel Islands,0.12069408643636646,6
JUMBO  BAG BAROQUE BLACK WHITE,-0.016663201675370314,2011-09-22 11:17:00,-0.04690446394653453,15950,United Kingdom,-0.005167102970820523,35
NO SINGING METAL SIGN,-0.06684957445675406,2011-08-28 11:55:00,-0.0459993984749922,15325,United Kingdom,-0.06567106805859423,35
IVORY PENDANT TRIPLE SHELL NECKLACE,-0.05569704717200212,2011-05-23 08:31:00,0.08297243121978959,13339,United Kingdom,-0.02441836458965761,35
MAGIC DRAWING SLATE SPACEBOY ,-0.050120783529626144,2010-12-12 13:32:00,-0.12202489808454779,15998,United Kingdom,-0.06702998064345332,35
GREEN POLKADOT BOWL,-0.027815728960122257,2011-06-19 11:45:00,-0.08446468101554117,15544,United Kingdom,-0.040110569438625655,35
"KEY FOB , BACK DOOR ",-0.06684957445675406,2011-06-10 11:54:00,-0.11161664516181101,13533,United Kingdom,-0.07036255198251251,35
WASHROOM METAL SIGN,-0.044544519887250174,2011-05-11 13:42:00,-0.07541402630011788,12748,United Kingdom,-0.04900821136329826,35
SET/20 RED RETROSPOT PAPER NAPKINS ,0.1952348167349166,2011-05-19 15:15:00,-0.10256599044638771,15791,United Kingdom,0.05954302011770749,35
SILVER BELLS TABLE DECORATION,-0.005510674390618371,2011-10-05 12:51:00,-0.08446468101554117,15628,United Kingdom,-0.023933038666493652,35
MONSTERS STENCIL CRAFT,-0.005510674390618371,2011-12-08 11:02:00,-0.08446468101554117,14129,United Kingdom,-0.023933038666493652,35
PLACE SETTING WHITE HEART,0.061404489317893295,2011-06-12 12:08:00,-0.12202489808454779,17175,United Kingdom,-0.03985172894627154,35
WOODEN SCHOOL COLOURING SET,-0.05569704717200212,2011-11-13 16:18:00,-0.0663633715846946,14382,United Kingdom,-0.056449875518478985,35
ASSORTED COLOUR BIRD ORNAMENT,-0.027815728960122257,2011-02-22 16:13:00,-0.06455324064160994,18196,United Kingdom,-0.028721587775044726,35
ALARM CLOCK BAKELIKE PINK,-0.050120783529626144,2011-02-28 09:33:00,0.02866850292724988,14211,United Kingdom,-0.023933038666493652,35
CREAM SWEETHEART MINI CHEST,-0.06127331081437809,2011-06-26 13:46:00,0.4359479651212976,17768,United Kingdom,0.010039775954983562,35
RETROSPOT HEART HOT WATER BOTTLE,-0.06684957445675406,2011-01-07 16:32:00,0.08297243121978959,13593,United Kingdom,-0.056449875518478985,35
HAND OVER THE CHOCOLATE   SIGN ,-0.005510674390618371,2011-12-08 15:31:00,-0.0459993984749922,14796,United Kingdom,0.00906912410865565,35
"SET 3 RETROSPOT TEA,COFFEE,SUGAR",-0.06684957445675406,2011-07-18 17:15:00,0.08297243121978959,13764,United Kingdom,-0.056449875518478985,35
TRIPLE PHOTO FRAME CORNICE ,-0.06127331081437809,2011-08-31 14:28:00,0.3092387991053716,14525,United Kingdom,-0.008079058509804291,35
RED  HARMONICA IN BOX ,0.12831965302640497,2011-03-01 14:26:00,-0.08446468101554117,14676,United Kingdom,0.07313214596629838,35
SET 7 BABUSHKA NESTING BOXES,0.09486207117214912,2011-03-14 15:05:00,0.2051562698780039,15061,United Kingdom,0.6700830314579693,35
SET OF 2 CERAMIC PAINTED HEARTS ,-0.05569704717200212,2011-11-06 12:44:00,-0.07541402630011788,14963,United Kingdom,-0.05839117921113483,35
SET 4 VALENTINE DECOUPAGE HEART BOX,-0.06127331081437809,2011-12-01 13:08:00,-0.007534115934443245,18122,United Kingdom,-0.053376144671773894,35
GIN + TONIC DIET METAL SIGN,-0.050120783529626144,2011-11-07 12:29:00,-0.025635425365289826,14387,United Kingdom,-0.03946346820774038,35
SET/4 SPRING FLOWER DECORATION,-0.005510674390618371,2011-06-30 16:43:00,-0.10709131780409936,13745,United Kingdom,-0.04334607559305206,35
METAL SIGN NEIGHBOURHOOD WITCH ,-0.005510674390618371,2011-08-03 09:09:00,-0.0459993984749922,13186,United Kingdom,0.00906912410865565,35
PINK SCOTTIE DOG W FLOWER PATTERN,-0.038968256244874204,2011-05-03 09:44:00,-0.025635425365289826,14149,United Kingdom,-0.022962386820165735,35
SET OF 6 3D KIT CARDS FOR KIDS,-0.06127331081437809,2011-12-02 13:49:00,-0.10256599044638771,13780,United Kingdom,-0.06696527052036479,35
AGED GLASS SILVER T-LIGHT HOLDER,0.061404489317893295,2011-09-12 12:27:00,-0.11161664516181101,17685,United Kingdom,-0.021991734973837808,35
PACK OF 12 TRADITIONAL CRAYONS,-0.016663201675370314,2011-11-21 13:10:00,-0.12202489808454779,15163,United Kingdom,-0.05887650513429879,35
STRAWBERRY SHOPPER BAG,-0.016663201675370314,2011-03-04 08:10:00,-0.08446468101554117,17508,Greece,-0.03202180405255965,15
GARDEN PATH SKETCHBOOK,-0.06127331081437809,2011-11-28 15:54:00,0.1965581478983518,14096,United Kingdom,-0.024191879158847764,35
PINK  POLKADOT CUP,-0.027815728960122257,2011-06-19 15:36:00,-0.10256599044638771,15700,United Kingdom,-0.05046418913279014,35
SPOTTY BUNTING,-0.005510674390618371,2011-07-27 10:29:00,0.08297243121978959,13999,United Kingdom,0.11972343459003859,35
JUMBO BAG VINTAGE CHRISTMAS ,0.48520052613846715,2011-09-29 10:22:00,-0.06183804422698295,13694,United Kingdom,0.4937479460417305,35
CHARLOTTE BAG PINK POLKADOT,-0.016663201675370314,2011-09-19 14:55:00,-0.10256599044638771,14282,United Kingdom,-0.04496382867026526,35
DOORMAT SPOTTY HOME SWEET HOME,-0.050120783529626144,2011-03-23 11:44:00,0.21873225195113885,17830,United Kingdom,0.03042346472786989,35
WOOD BLACK BOARD ANT WHITE FINISH,-0.06127331081437809,2011-08-10 16:01:00,0.21873225195113885,14209,United Kingdom,-0.02102108312750989,35
FELTCRAFT DOLL MOLLY,-0.038968256244874204,2011-12-06 08:52:00,-0.007534115934443245,17728,United Kingdom,-0.01519717204954236,35
SET OF 12 FAIRY CAKE BAKING CASES,-0.06684957445675406,2011-09-18 12:40:00,-0.10347105591793004,13566,United Kingdom,-0.06978016087471577,35
EDWARDIAN PARASOL RED,-0.06684957445675406,2011-05-08 15:15:00,0.128225704796906,12748,United Kingdom,-0.053214369364052584,35
HEART SHAPED HOLLY WREATH,-0.06127331081437809,2011-12-05 17:17:00,0.23411836496735836,14096,United Kingdom,-0.01882093894249994,35
WRAP GINGHAM ROSE ,0.06698075296026927,2011-10-11 11:49:00,-0.12202489808454779,16837,United Kingdom,-0.038492816361412455,35
CAT BOWL VINTAGE CREAM,-0.038968256244874204,2011-02-24 09:32:00,0.006041866138691672,17139,United Kingdom,-0.009373260971574846,35
FELTCRAFT 6 FLOWER FRIENDS,-0.038968256244874204,2011-07-28 10:09:00,-0.0459993984749922,15105,United Kingdom,-0.03169825343711701,35
60 TEATIME FAIRY CAKE CASES,-0.050120783529626144,2011-06-10 11:44:00,-0.11614197251952264,16370,United Kingdom,-0.06534751744315159,35
REGENCY TEA STRAINER,-0.06684957445675406,2011-11-04 16:35:00,0.02866850292724988,14592,United Kingdom,-0.06033248290379067,35
CHARLOTTE BAG DOLLY GIRL DESIGN,-0.038968256244874204,2011-11-13 16:16:00,-0.10256599044638771,15861,United Kingdom,-0.05596454959531503,35
PACK OF SIX LED TEA LIGHTS,-0.005510674390618371,2011-10-30 10:29:00,-0.010249312349070233,15513,United Kingdom,0.03974172245261792,35
PAPER CHAIN KIT EMPIRE,-0.005510674390618371,2011-03-18 08:12:00,-0.007534115934443245,13072,United Kingdom,0.04207128688380495,35
12 PENCILS TALL TUBE RED RETROSPOT,-0.06127331081437809,2011-10-06 14:50:00,-0.10256599044638771,12757,Portugal,-0.06696527052036479,26
RIBBON REEL SNOWY VILLAGE,-0.044544519887250174,2011-09-25 14:37:00,-0.0663633715846946,16655,United Kingdom,-0.04577270520887186,35
36 FOIL HEART CAKE CASES,-0.06684957445675406,2011-11-24 15:21:00,-0.0459993984749922,17247,United Kingdom,-0.06567106805859423,35
PANTRY APPLE CORER,-0.005510674390618371,2011-04-05 10:18:00,-0.07541402630011788,13013,United Kingdom,-0.016167823895870292,35
JUMBO  BAG BAROQUE BLACK WHITE,-0.016663201675370314,2011-11-29 12:15:00,-0.04690446394653453,14503,United Kingdom,-0.005167102970820523,35
CARROT CHARLIE+LOLA COASTER SET,-0.06127331081437809,2011-06-08 13:35:00,-0.08446468101554117,17841,United Kingdom,-0.06437686559682367,35
RECYCLING BAG RETROSPOT ,-0.06684957445675406,2011-06-15 12:36:00,-0.0459993984749922,14606,United Kingdom,-0.06567106805859423,35
PLASTERS IN TIN VINTAGE PAISLEY ,-0.027815728960122257,2011-10-06 14:50:00,-0.0663633715846946,12757,Portugal,-0.029756949744461175,26
GLASS  BEURRE DISH,-0.038968256244874204,2011-06-07 15:44:00,0.02866850292724988,17389,United Kingdom,0.00033325749170435746,35
NATURAL SLATE RECTANGLE CHALKBOARD,-0.005510674390618371,2011-02-24 09:32:00,-0.0663633715846946,17139,United Kingdom,-0.008402609125246934,35
DECORATIVE WICKER HEART MEDIUM,0.12831965302640497,2011-11-18 16:19:00,-0.08446468101554117,17063,United Kingdom,0.07313214596629838,35
CUBIC MUG PINK POLKADOT,0.061404489317893295,2011-03-24 13:54:00,-0.12338249629186127,17754,United Kingdom,-0.04218129337745856,35
CHRISTMAS LIGHTS 10 VINTAGE BAUBLES,-0.05569704717200212,2011-11-09 10:41:00,0.08297243121978959,14108,United Kingdom,-0.02441836458965761,35
CERAMIC STRAWBERRY CAKE MONEY BANK,-0.050120783529626144,2011-10-04 14:41:00,-0.07541402630011788,16033,United Kingdom,-0.05369969528721654,35
FAWN BLUE HOT WATER BOTTLE,-0.050120783529626144,2011-10-10 09:14:00,0.02866850292724988,14665,United Kingdom,-0.023933038666493652,35
PINK POLKADOT WRAP ,0.06698075296026927,2011-07-22 13:53:00,-0.12202489808454779,17625,United Kingdom,-0.038492816361412455,35
BUNDLE OF 3 RETRO NOTE BOOKS,-0.06684957445675406,2011-10-30 16:12:00,-0.0663633715846946,15444,United Kingdom,-0.06712704582808611,35
DELUXE SEWING KIT ,-0.05569704717200212,2011-10-07 15:01:00,0.128225704796906,17509,United Kingdom,-0.014711846126378403,35
SPOTTY BUNTING,-0.027815728960122257,2011-05-16 12:53:00,0.08297243121978959,16729,United Kingdom,0.055660412732395824,35
AIRLINE BAG VINTAGE TOKYO 78,-0.005510674390618371,2011-11-20 12:37:00,0.03771915764267317,13118,United Kingdom,0.08089736073692176,35
ROTATING SILVER ANGELS T-LIGHT HLDR,-0.005510674390618371,2010-12-20 13:31:00,-0.025635425365289826,13319,United Kingdom,0.0265408573425582,35
DOORMAT RED RETROSPOT,-0.06127331081437809,2011-02-02 12:09:00,0.21873225195113885,13728,United Kingdom,-0.02102108312750989,35
GIN + TONIC DIET METAL SIGN,-0.06127331081437809,2011-09-30 10:45:00,-0.025635425365289826,13263,United Kingdom,-0.05596454959531503,35
PLASTERS IN TIN CIRCUS PARADE ,-0.005510674390618371,2010-12-07 11:33:00,-0.0663633715846946,17017,United Kingdom,-0.008402609125246934,35
6 RIBBONS RUSTIC CHARM,-0.005510674390618371,2011-04-28 12:03:00,-0.0663633715846946,15143,United Kingdom,-0.008402609125246934,35
